sid,fid,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,distance,angle,rk,rk_count,mammal,wc_num,wc_dist,wc_type,wc_year,wc_road_n
3580,179604,2890004700,2890002200,2890002000,2,103,0,45,한티로,0,0,0,80,0,0,0,505.4649864,,44210,서산시,,44210,48,0,125.3712339,0,8,0,1376,6.204333516,1,2001,2
3581,131378,3010358401,3010139001,3010138901,1,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,499.1066983,,44131,천안시동남구,,44130,53,0,6.760788887,0,21,0,1276,3.226400817,1,2010,8
3582,179615,2890003003,2890002008,2890002007,2,103,0,45,한티로,0,0,0,80,0,0,0,588.4483412,,44210,서산시,,44210,48,0,350.6092586,0,9,18,1376,8.535984202,1,2001,2
3583,179614,2890007612,2890016603,2890061200,2,103,0,29,중앙로,0,0,0,80,0,0,0,835.8589179,,44210,서산시,,44210,48,0,139.9689305,0,12,15,1376,5.485823899,1,2001,2
3584,179611,2890002909,2890002001,2890024100,2,103,0,45,한티로,0,0,0,80,0,0,0,343.9010104,,44210,서산시,,44210,48,0,90.34965565,0,27,6,1376,6.620265477,1,2001,2
3585,179664,2890004404,2890016400,2890001800,2,103,0,29,내포로,0,0,0,70,0,0,0,566.344804,,44210,서산시,,44210,48,0,195.5610264,0,8,0,1376,6.520535128,1,2001,2
3586,130901,3020544301,3020185301,3020152300,2,103,0,1,천안대로,0,0,0,60,0,0,0,219.2530933,,44133,천안시서북구,,44130,52,0,166.5146068,0,1,0,1096,3.491530001,2,2006,2
3587,179662,2890004304,2890001800,2890016400,2,103,0,29,내포로,0,0,0,70,0,0,0,566.8083145,,44210,서산시,,44210,48,0,18.23819807,0,7,0,1376,7.085683144,1,2001,2
3588,130900,3020544601,3020185301,3020151100,1,103,0,1,천안대로,0,0,0,60,0,0,0,319.0350467,,44133,천안시서북구,,44130,52,0,350.0045795,0,1,0,1096,3.484953813,2,2006,2
3589,406730,2950022600,2950010500,2950010600,2,103,0,21,충서로,0,0,0,70,0,0,0,24.39623133,,44770,서천군,,44770,42,0,29.83925775,0,13,0,1403,22.85366776,2,2009,2
3590,130899,3020544501,3020151100,3020185301,1,103,0,1,천안대로,0,0,0,60,0,0,0,321.2464925,,44133,천안시서북구,,44130,52,0,170.92786,0,1,0,1096,3.798979226,2,2006,2
3591,130898,3020545001,3020151100,3020185401,1,103,0,1,천안대로,0,0,0,60,0,0,0,383.9822833,,44133,천안시서북구,,44130,52,0,350.8981147,0,1,0,1096,3.787425965,2,2006,2
3592,130897,3020544801,3020185301,3020185401,2,103,2,1,천안대로,0,0,0,60,0,0,0,703.1637543,,44133,천안시서북구,,44130,52,0,348.5151042,0,1,0,1096,3.486102739,2,2006,2
3593,130896,3020544701,3020185401,3020185301,2,103,2,1,천안대로,0,0,0,60,0,0,0,702.5537294,,44133,천안시서북구,,44130,52,0,171.489645,0,1,0,1096,4.152222474,2,2006,2
3594,406602,2860172141,2860346400,2860346600,2,101,3,30,당진영덕고속도로,0,0,0,110,5,0,0,648.7595747,,44150,공주시,,44150,51,0,114.4890216,0,4,0,1374,3.109448914,1,2009,4
3595,130895,3020545201,3020185401,3020147200,2,103,0,1,천안대로,0,0,0,60,0,0,0,265.2653996,,44133,천안시서북구,,44130,52,0,348.1730594,0,1,0,1096,4.148919094,2,2006,2
3596,179656,2890007608,2890016604,2890016603,2,103,3,29,중앙로,0,0,0,80,0,0,0,81.66202096,,44210,서산시,,44210,48,0,142.1199759,0,12,14,1376,5.495432618,1,2001,2
3597,130871,3020545101,3020147200,3020185401,2,103,0,1,천안대로,0,0,0,60,0,0,0,261.1969065,,44133,천안시서북구,,44130,52,0,154.2550408,0,3,0,1096,4.410698225,2,2006,2
3598,406568,2890100100,2890022500,2890022400,2,103,0,45,한티로,0,0,0,80,0,0,0,27.62512985,,44210,서산시,,44210,48,0,155.2512243,0,5,0,1376,10.07078857,1,2001,2
3599,179674,2890008918,2890003909,2890017200,2,103,0,29,중앙로,0,0,0,60,0,0,0,449.6604946,,44210,서산시,,44210,48,0,309.1872013,0,1,0,1272,6.122414548,1,2010,4
3600,406567,2890100000,2890022400,2890022500,2,103,0,45,한티로,0,0,0,80,0,0,0,27.62512985,,44210,서산시,,44210,48,0,335.2512248,0,5,0,1376,10.08984916,1,2001,2
3601,179673,2890008917,2890003908,2890003909,2,103,0,29,중앙로,0,0,0,60,0,0,0,729.5995017,,44210,서산시,,44210,48,0,307.6530509,0,2,0,1376,6.738316413,1,2001,2
3602,179671,2890006400,2890002600,2890003000,1,101,0,15,서해안고속도로,0,0,101,40,5,0,0,768.6543969,,44210,서산시,,44210,48,0,63.93802633,0,11,2,1376,5.727565646,1,2001,2
3603,406564,2890099600,2890022800,2890022600,1,103,0,45,한티로,0,0,103,40,0,0,0,179.713537,,44210,서산시,,44210,48,0,196.3714942,0,6,0,1376,9.820872866,1,2001,2
3604,179670,2890006300,2890003000,2890002600,1,101,0,15,서해안고속도로,0,0,101,60,5,0,0,574.9185313,,44210,서산시,,44210,48,0,185.8671364,0,6,2,1376,5.234827801,1,2001,2
3605,179669,2890006200,2890003000,2890002400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,630.4612043,,44210,서산시,,44210,48,0,185.2754671,0,6,2,1376,5.234827801,1,2001,2
3606,179668,2890006100,2890002400,2890003000,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,629.4323671,,44210,서산시,,44210,48,0,5.065187139,0,21,2,1376,5.863070617,1,2001,2
3607,179667,2890005800,2890002400,2890002600,1,101,0,15,서해안고속도로,0,0,101,40,5,0,0,1017.435179,,44210,서산시,,44210,48,0,5.113126724,0,21,2,1376,5.863070617,1,2001,2
3608,179667,2890005800,2890002400,2890002600,1,101,0,15,서해안고속도로,0,0,101,40,5,0,0,1017.435179,,44210,서산시,,44210,48,1000,243.2772731,0,11,2,1376,5.708668853,1,2001,2
3609,179647,2890003009,2890024100,2890002001,2,103,0,45,한티로,0,0,0,80,0,0,0,354.6894006,,44210,서산시,,44210,48,0,300.4631896,0,23,9,1376,6.654405972,1,2001,2
3610,406616,2940099200,2940042500,2940043700,1,103,0,29,일반국도29호선,0,0,103,60,0,0,0,261.8590528,,44760,부여군,,44760,43,0,151.0945484,0,6,0,1108,4.445728471,1,2011,6
3611,179655,2890008913,2890003902,2890061300,2,103,0,29,중앙로,0,0,0,80,0,0,0,178.6878799,,44210,서산시,,44210,48,0,322.9972507,0,9,1,1376,5.707059753,1,2001,2
3612,179654,2890008916,2890061500,2890003908,2,103,0,29,중앙로,0,0,0,80,0,0,0,768.4698987,,44210,서산시,,44210,48,0,297.6985234,0,5,0,1376,6.160388389,1,2001,2
3613,179653,2890008914,2890061300,2890061400,2,103,0,29,중앙로,0,0,0,80,0,0,0,430.2895857,,44210,서산시,,44210,48,0,328.0740038,0,9,1,1376,5.761834426,1,2001,2
3614,132817,3010358201,3010090600,3010138901,6,101,0,25,논산천안고속도로,0,0,101,30,5,0,0,88.60423999,,44131,천안시동남구,,44130,53,0,135.5717374,0,22,0,1276,2.993841944,1,2010,8
3615,179650,2890003414,2890001401,2890061000,2,103,0,29,내포로,0,0,0,70,0,0,0,347.9342991,,44210,서산시,,44210,48,0,210.0334502,0,1,0,1376,8.822974893,1,2001,2
3616,179649,2890003413,2890061000,2890001400,2,103,0,29,내포로,0,0,0,70,0,0,0,749.9330548,,44210,서산시,,44210,48,0,210.3219841,0,1,0,1376,9.165983655,1,2001,2
3617,179648,2890003412,2890001800,2890001404,2,103,0,29,내포로,0,0,0,70,0,0,0,1449.903609,,44210,서산시,,44210,48,0,202.0900298,0,7,0,1376,7.084043154,1,2001,2
3618,179648,2890003412,2890001800,2890001404,2,103,0,29,내포로,0,0,0,70,0,0,0,1449.903609,,44210,서산시,,44210,48,1000,198.4627686,0,1,0,1376,8.079378893,1,2001,2
3619,150974,2860172503,2860346700,2860034100,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,565.4584186,,44150,공주시,,44150,51,0,254.9049233,0,17,0,1374,1.526192824,1,2009,4
3620,150973,2860172502,2860346800,2860346700,2,101,3,30,당진영덕고속도로,0,0,0,110,5,0,0,557.1117965,,44150,공주시,,44150,51,0,263.2486261,0,17,0,1374,0.978491316,1,2009,4
3621,150972,2860172501,2860034500,2860346800,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,102.7794771,,44150,공주시,,44150,51,0,263.2486616,0,18,0,1374,0.876931219,1,2009,4
3622,150971,2860172402,2860346700,2860346800,2,101,3,30,당진영덕고속도로,0,0,0,110,5,0,0,556.5153022,,44150,공주시,,44150,51,0,75.51102628,0,17,0,1374,1.521380983,1,2009,4
3623,150970,2860172000,2860035900,2860035600,2,101,4,30,당진영덕고속도로,0,0,0,110,5,0,0,561.1747993,,44150,공주시,,44150,51,0,131.8714935,0,8,0,1373,2.600285357,1,2009,4
3624,150969,2860171900,2860035900,2860036000,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,196.8977317,,44150,공주시,,44150,51,0,318.8318891,0,8,0,1373,2.596860893,1,2009,4
3625,150968,2860171100,2860036900,2860036600,2,101,0,30,당진영덕고속도로,0,0,101,40,5,0,0,661.3644143,,44150,공주시,,44150,51,0,294.6857207,0,9,0,1373,6.174725669,1,2009,4
3626,150967,2860171000,2860037100,2860036900,2,101,0,30,당진영덕고속도로,0,0,101,40,5,0,0,749.6058346,,44150,공주시,,44150,51,0,201.3147022,0,9,0,1373,6.453325374,1,2009,4
3627,150982,2860173400,2860033500,2860033400,1,101,0,151,서천공주고속도로,0,0,101,50,5,0,0,424.301962,,44150,공주시,,44150,51,0,218.0069317,0,2,0,1374,3.591179952,1,2009,4
3628,406758,2970009004,2970016100,2970016000,2,103,0,21,충서로,0,0,0,80,0,0,0,184.6652406,,44800,홍성군,,44800,40,0,210.3637982,0,3,0,1542,2.785474666,1,2017,2
3629,150981,2860173300,2860033300,2860033500,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,522.433159,,44150,공주시,,44150,51,0,50.03757318,0,5,9,1374,4.109228548,1,2009,4
3630,150980,2860173200,2860033500,2860033300,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,517.3678906,,44150,공주시,,44150,51,0,216.2888914,0,2,0,1374,3.591209191,1,2009,4
3631,150979,2860173100,2860033500,2860034000,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2942.997185,,44150,공주시,,44150,51,0,34.79320347,0,2,0,1374,3.591556739,1,2009,4
3632,150979,2860173100,2860033500,2860034000,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2942.997185,,44150,공주시,,44150,51,1000,9.008562076,0,22,0,1374,2.606099576,1,2009,4
3633,150979,2860173100,2860033500,2860034000,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2942.997185,,44150,공주시,,44150,51,2000,351.0682148,0,33,0,1374,1.816280307,1,2009,4
3634,150978,2860173000,2860034000,2860033500,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2908.883182,,44150,공주시,,44150,51,0,171.0320788,0,21,0,1374,1.528102534,1,2009,4
3635,150978,2860173000,2860034000,2860033500,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2908.883182,,44150,공주시,,44150,51,1000,174.7606973,0,32,0,1374,1.874282784,1,2009,4
3636,150978,2860173000,2860034000,2860033500,2,101,0,151,서천공주고속도로,0,0,0,110,5,0,0,2908.883182,,44150,공주시,,44150,51,2000,191.4284213,0,21,0,1374,2.686826379,1,2009,4
3637,406749,2960012504,2960005001,2960066900,1,103,0,39,충의로,0,0,0,60,0,0,0,579.642895,,44790,청양군,,44790,41,0,11.79656803,0,19,1,1109,5.082814923,1,2004,7
3638,150977,2860172800,2860034500,2860034000,2,101,0,151,서천공주고속도로,0,0,101,50,5,0,0,931.7816352,,44150,공주시,,44150,51,0,270.3348561,0,18,0,1374,0.877073921,1,2009,4
3639,407181,2940073700,2940032200,2940032300,1,103,0,4,대백제로,0,0,103,40,0,0,0,103.9981202,,44760,부여군,,44760,43,0,1.376262362,0,14,0,1403,6.737299513,2,2009,2
3640,150976,2860172700,2860034000,2860034500,2,101,0,30,당진영덕고속도로,0,0,101,60,5,0,0,756.6821693,,44150,공주시,,44150,51,0,14.85355044,0,21,0,1374,1.485777536,1,2009,4
3641,150975,2860172600,2860034100,2860034000,1,101,0,151,서천공주고속도로,0,0,101,50,5,0,0,666.7616709,,44150,공주시,,44150,51,0,77.54681162,0,11,0,1374,2.080714142,1,2009,4
3642,35816,2900002303,2900000702,2900000703,2,103,0,1,득안대로,0,0,0,60,0,0,0,226.3394278,,44230,논산시,,44230,47,0,10.82215977,0,2,0,1108,25.93521829,1,2011,6
3643,150954,2860172121,2860346100,2860346200,2,101,3,30,당진영덕고속도로,0,0,0,110,5,0,0,836.6256188,,44150,공주시,,44150,51,0,123.9701109,0,6,0,1373,3.90184403,1,2009,4
3644,406821,3000043502,3000019801,3000019800,3,103,0,38,북부산업로,0,0,0,80,0,0,0,278.3523471,,44270,당진시,,44270,45,0,259.4945672,0,4,0,1488,16.92066962,1,2016,2
3645,150953,2860064000,2860031400,2860031500,2,103,0,23,차령로,0,0,103,60,0,0,0,343.0420122,,44150,공주시,,44150,51,0,60.98810114,0,70,2,1375,1.74067493,2,2009,2
3646,35810,2900002302,2900000701,2900000702,2,103,0,1,득안대로,0,0,0,60,0,0,0,125.2976874,,44230,논산시,,44230,47,0,11.62033426,0,2,0,1108,26.01131135,1,2011,6
3647,35809,2890279400,2890104100,2890002400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,531.3032876,,44210,서산시,,44210,48,0,5.428919254,0,21,6,1376,6.393789788,1,2001,2
3648,150950,2860172242,2860346200,2860346100,2,101,3,30,당진영덕고속도로,0,0,0,110,5,0,0,836.9686256,,44150,공주시,,44150,51,0,303.7630648,0,5,0,1374,3.677356697,1,2009,4
3649,35808,2890279200,2890104000,2890104100,2,101,3,15,서해안고속도로,0,0,0,110,5,0,0,537.235805,,44210,서산시,,44210,48,0,15.91290145,0,24,6,1376,6.929605658,1,2001,2
3650,407555,2870237101,2870018000,2870084601,2,103,0,21,충서로,0,0,0,60,0,0,0,613.0634526,,44180,보령시,,44180,50,0,199.1063246,0,0,7,1403,19.16510092,2,2009,2
3651,150966,2860170900,2860036900,2860037100,1,101,0,30,당진영덕고속도로,0,0,101,40,5,0,0,339.6898094,,44150,공주시,,44150,51,0,305.7929376,0,9,0,1373,6.176054071,1,2009,4
3652,407545,2870236701,2870084601,2870017900,2,103,0,21,충서로,0,0,0,60,0,0,0,760.8897125,,44180,보령시,,44180,50,0,203.467929,0,0,0,1403,19.40328784,2,2009,2
3653,150965,2860170800,2860036600,2860036900,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,482.6717958,,44150,공주시,,44150,51,0,40.80889488,0,7,0,1373,6.007354974,1,2009,4
3654,35846,2900002401,2900000701,2900000700,2,103,0,1,득안대로,0,0,0,60,0,0,0,228.6639012,,44230,논산시,,44230,47,0,191.6248769,0,2,0,1108,26.00103046,1,2011,6
3655,150964,2860170700,2860036700,2860037000,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,772.9090811,,44150,공주시,,44150,51,0,319.4438545,0,6,0,1373,5.503203898,1,2009,4
3656,35845,2900002310,2900000708,2900000706,2,103,0,1,득안대로,0,0,0,60,0,0,0,58.64225948,,44230,논산시,,44230,47,0,350.7903019,0,1,0,1108,25.43425375,1,2011,6
3657,35844,2900002304,2900000703,2900000704,2,103,0,1,득안대로,0,0,0,60,0,0,0,179.3543211,,44230,논산시,,44230,47,0,346.7743588,0,2,0,1108,25.76629991,1,2011,6
3658,35843,2900001002,2900022400,2900000300,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,2495.646452,,44230,논산시,,44230,47,0,154.7871047,0,0,0,1108,25.24588916,1,2011,6
3659,35843,2900001002,2900022400,2900000300,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,2495.646452,,44230,논산시,,44230,47,1000,135.4531218,0,0,0,1108,26.23888508,1,2011,6
3660,35843,2900001002,2900022400,2900000300,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,2495.646452,,44230,논산시,,44230,47,2000,139.9725819,0,7,0,1108,27.23494495,1,2011,6
3661,407759,2900482401,2900172901,2900004700,5,101,0,25,논산천안고속도로,0,0,0,30,5,0,0,182.3210878,,44230,논산시,,44230,47,0,16.90625063,0,0,0,1108,20.55703235,1,2011,6
3662,151009,2860275800,2860075000,2860074900,2,103,0,43,정안세종로,0,0,0,80,0,0,0,156.6922392,,44150,공주시,,44150,51,0,359.9848623,0,6,0,1375,9.244607286,2,2009,2
3663,407727,2861057401,2860349501,2860349401,2,103,4,1,백운로,0,0,0,80,0,0,0,727.0949969,,44150,공주시,,44150,51,0,176.5809881,0,0,0,1541,1.127865379,1,2017,4
3664,151008,2860177000,2860035400,2860035300,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,582.9079198,,44150,공주시,,44150,51,0,256.994278,0,39,4,1375,1.858077245,2,2009,2
3665,407702,2980305301,2980011500,2980011100,1,103,0,40,예덕로,0,0,0,60,0,0,0,482.2766645,,44810,예산군,,44810,39,0,210.0507746,0,8,0,1376,11.69039527,1,2001,2
3666,151007,2860196104,2860034600,2860043000,3,103,0,36,장기로,0,0,0,70,0,0,0,1254.035221,,44150,공주시,,44150,51,0,254.7251537,0,6,0,1375,3.622447814,2,2009,2
3667,151007,2860196104,2860034600,2860043000,3,103,0,36,장기로,0,0,0,70,0,0,0,1254.035221,,44150,공주시,,44150,51,1000,258.1970298,0,2,0,1375,2.725755473,2,2009,2
3668,407691,2980305401,2980010800,2980011100,2,103,0,40,예덕로,0,0,0,30,0,0,0,503.632401,,44810,예산군,,44810,39,0,6.321375594,0,1,0,1376,11.57156106,1,2001,2
3669,151006,2860176100,2860035100,2860035400,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,319.0200275,,44150,공주시,,44150,51,0,315.5698003,0,22,6,1375,1.901656287,2,2009,2
3670,151004,2860176000,2860034800,2860035100,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,603.0841994,,44150,공주시,,44150,51,0,52.91254795,0,35,7,1375,2.473741609,2,2009,2
3671,151003,2860175800,2860033800,2860034400,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1657.275449,,44150,공주시,,44150,51,0,26.05334512,0,63,2,1374,1.084114317,1,2009,4
3672,151003,2860175800,2860033800,2860034400,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1657.275449,,44150,공주시,,44150,51,1000,260.2305915,0,32,0,1374,1.22502525,1,2009,4
3673,151002,2860175700,2860033800,2860034300,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,718.4634092,,44150,공주시,,44150,51,0,30.51608701,0,62,2,1374,1.084653811,1,2009,4
3674,407326,2884713601,2882067101,2880007600,2,103,0,45,충무로,0,0,0,60,0,0,0,223.7260487,,44200,아산시,,44200,49,0,170.0980241,0,3,0,1417,4.115869436,1,2015,2
3675,151001,2860175600,2860034300,2860033800,1,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,1289.217722,,44150,공주시,,44150,51,0,275.4466545,0,33,0,1374,1.370018108,1,2009,4
3676,151001,2860175600,2860034300,2860033800,1,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,1289.217722,,44150,공주시,,44150,51,1000,202.106862,0,49,0,1374,1.052466276,1,2009,4
3677,407299,2960231701,2960098501,2960098401,2,103,3,36,대청1로,0,0,0,70,0,0,0,80.02207631,,44790,청양군,,44790,41,0,220.3099889,0,5,0,1490,11.36681206,1,2016,4
3678,151017,2860274500,2860074400,2860074500,2,103,3,43,정안세종로,0,0,0,80,0,0,0,204.124748,,44150,공주시,,44150,51,0,133.7965979,0,18,0,1375,10.4835253,2,2009,2
3679,407297,2960232301,2960098701,2960098801,2,103,0,36,대청1로,0,0,0,70,0,0,0,358.1642241,,44790,청양군,,44790,41,0,55.57489341,0,2,0,1490,10.15109032,1,2016,4
3680,151016,2860177400,2860035300,2860036100,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,2023.395718,,44150,공주시,,44150,51,0,294.3253068,0,45,6,1375,2.433579521,2,2009,2
3681,151016,2860177400,2860035300,2860036100,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,2023.395718,,44150,공주시,,44150,51,1000,293.8039738,0,21,0,1374,2.744431948,1,2009,4
3682,151016,2860177400,2860035300,2860036100,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,2023.395718,,44150,공주시,,44150,51,2000,31.28039905,0,0,0,1374,2.854598856,1,2009,4
3683,407294,2960232401,2960098801,2960098701,2,103,0,36,대청1로,0,0,0,70,0,0,0,354.0067317,,44790,청양군,,44790,41,0,234.4280501,0,1,0,1490,9.954588991,1,2016,4
3684,35806,2900002410,2900000708,2900000705,2,103,0,1,득안대로,0,0,0,60,0,0,0,26.24546758,,44230,논산시,,44230,47,0,170.7938542,0,1,0,1108,25.42769856,1,2011,6
3685,151015,2860177300,2860035100,2860034800,2,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1060.955919,,44150,공주시,,44150,51,0,297.2919557,0,22,6,1375,1.902107639,2,2009,2
3686,151015,2860177300,2860035100,2860034800,2,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1060.955919,,44150,공주시,,44150,51,1000,231.4106654,0,40,7,1375,2.425489446,2,2009,2
3687,407267,2920494701,2920225201,2920225101,1,103,3,17,복수로,0,0,0,60,0,0,0,81.54154386,,44710,금산군,,44710,44,0,216.0790318,0,0,0,1107,6.115458435,1,2007,6
3688,151014,2860268300,2860071300,2860071600,1,103,0,43,정안세종로,0,0,103,40,0,0,0,556.5391123,,44150,공주시,,44150,51,0,272.0866999,0,72,0,1275,12.76113356,1,2008,8
3689,151013,2860177200,2860035400,2860035100,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1082.073556,,44150,공주시,,44150,51,0,246.3092042,0,39,4,1375,1.857853509,2,2009,2
3690,151013,2860177200,2860035400,2860035100,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,1082.073556,,44150,공주시,,44150,51,1000,110.3441719,0,31,6,1375,1.977325087,2,2009,2
3691,151012,2860268400,2860071400,2860071500,2,103,0,43,정안세종로,0,0,0,80,5,0,0,526.1890312,,44150,공주시,,44150,51,0,186.0725122,0,86,0,1570,12.97683273,1,2019,4
3692,35801,2900003100,2900001100,2900001400,2,103,0,1,득안대로,0,0,0,60,0,0,0,290.2101444,,44230,논산시,,44230,47,0,3.063069767,0,2,0,1108,25.05132368,1,2011,6
3693,151010,2860177100,2860035300,2860035400,1,101,0,30,당진영덕고속도로,0,0,101,50,5,0,0,897.096534,,44150,공주시,,44150,51,0,104.2836646,0,46,6,1375,2.444658564,2,2009,2
3694,150990,2860174500,2860034300,2860034400,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,801.7179709,,44150,공주시,,44150,51,0,274.3001046,0,33,0,1374,1.370053323,1,2009,4
3695,150989,2860174400,2860034400,2860034300,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,802.5152591,,44150,공주시,,44150,51,0,93.77544367,0,16,0,1374,0.56879202,1,2009,4
3696,150988,2860174300,2860034400,2860034500,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,1439.939513,,44150,공주시,,44150,51,0,274.834375,0,16,0,1374,0.564258278,1,2009,4
3697,150988,2860174300,2860034400,2860034500,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,1439.939513,,44150,공주시,,44150,51,1000,273.8613417,0,13,0,1374,0.436205237,1,2009,4
3698,407402,3020544401,3020152300,3020185301,2,103,0,1,천안대로,0,0,0,60,0,0,0,221.3009949,,44133,천안시서북구,,44130,52,0,347.9154087,0,1,0,1096,3.276754057,2,2006,2
3699,150987,2860174200,2860034500,2860034400,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,1436.251537,,44150,공주시,,44150,51,0,85.30722617,0,18,0,1374,0.870409315,1,2009,4
